step	0	10673	212.364
step	1	10723	212.364
step	2	11397	212.364
step	3	12148	212.38
step	4	12784	212.395
step	5	12907	212.395
step	6	13938	212.411
step	7	14362	212.426
step	8	14381	212.426
step	9	14504	212.426
step	10	14632	212.426
step	11	14728	212.426
step	12	14728	212.426
step	13	15224	212.442
step	14	15530	212.442
step	15	15859	212.442
step	16	16042	212.442
step	17	16372	212.458
step	18	16555	212.458
step	19	16598	212.458
step	20	17041	212.458
step	21	17280	212.473
step	22	17396	212.473
step	23	17720	212.473
step	24	18367	212.489
step	25	19161	212.489
step	26	19817	212.504
step	27	20960	212.52
step	28	22054	212.52
step	29	22563	212.536
step	30	22621	212.536
step	31	22957	212.536
step	32	23205	212.551
step	33	23377	212.551
step	34	23876	212.567
step	35	25912	212.598
step	36	25933	212.598
step	37	25936	212.598
step	38	26417	212.614
step	39	26913	212.614
step	40	30876	212.707
step	41	31102	212.723
step	42	31729	212.738
step	43	31806	212.738
step	44	34208	212.801
step	45	34249	212.801
step	46	36297	212.848
step	47	38125	212.894
step	48	38240	212.91
step	49	42622	212.988
step	50	42799	213.004
step	51	45758	213.082
step	52	45925	213.097
step	53	47132	213.144
step	54	47165	213.16
step	55	53224	213.316
step	56	53252	213.331
step	57	53607	213.362
step	58	53653	213.378
step	59	54035	213.394
step	60	55884	213.472
step	61	56030	213.487
step	62	56288	213.503
step	63	56289	213.518
step	64	56633	213.55
step	65	61742	213.674
step	66	63823	213.768
step	67	67584	213.893
step	68	69840	213.986
step	69	74053	214.127
step	70	74194	214.158
step	71	76798	214.283
step	72	76801	214.298
step	73	77151	214.361
step	74	77492	214.408
step	75	82763	214.595
step	76	88241	214.766
step	77	89013	214.86
step	78	92319	215.032
step	79	101615	215.312
step	80	104967	215.515
step	81	106269	215.687
step	82	108887	215.89
step	83	114774	216.155
step	84	122984	216.514
step	85	124205	216.732
step	86	124379	216.857
step	87	124381	216.888
step	88	126167	217.122
step	89	134869	217.465
step	90	134980	217.543
step	91	135176	217.668
step	92	136838	217.793
step	93	137413	217.886
step	94	138221	217.98
step	95	138257	218.027
step	96	145758	218.432
step	97	156869	218.9
step	98	157047	219.025
step	99	157744	219.197
step	100	158394	219.337
step	101	158394	219.384
step	102	161147	219.743
step	103	162630	219.992
step	104	172882	220.492
step	105	173006	220.57
step	106	175244	220.913
step	107	208436	221.818
step	108	208913	222.083
step	109	209232	222.254
step	110	213723	222.8
step	111	213995	223.034
step	112	233597	223.783
step	113	233618	223.861
step	114	233669	223.955
step	115	233713	224.048
step	116	233736	224.126
step	117	233748	224.204
step	118	234481	224.47
step	119	234562	224.563
step	120	234564	224.657
step	121	236022	225.172
step	122	236053	225.265
step	123	236086	225.359
step	124	236086	225.437
step	125	237558	225.905
step	126	260300	226.997
step	127	260321	227.122
step	128	260799	227.371
step	129	306170	228.697
step	130	306183	228.822
step	131	360845	230.569
step	132	420601	232.628
step	133	450920	234.251
step	134	474981	236.123
step	135	479129	237.449
step	136	479159	237.636
step	137	479261	237.839
step	138	482646	239.196
step	139	482688	239.539
step	140	483890	240.21
step	141	483890	240.382
step	142	483890	240.569
step	143	483954	240.756
step	144	484058	241.006
step	145	486393	242.067
step	146	486606	242.285
step	147	486871	243.143
step	148	486994	243.595
step	149	487203	243.861
step	150	490098	245.062
step	151	490669	245.857
step	152	492393	246.294
step	153	492520	246.622
step	154	531304	248.79
step	155	531450	249.149
step	156	542434	250.834
step	157	543071	251.442
step	158	543643	252.222
step	159	544260	253.221
step	160	585339	255.982
step	161	643805	258.946
step	162	643830	259.258
step	163	644852	260.35
step	164	647443	261.301
step	165	655247	263.314
step	166	655895	264.172
step	167	655895	264.421
step	168	657129	265.201
step	169	657317	265.623
step	170	689535	268.524
step	171	689598	268.914
step	172	689814	269.445
step	173	689846	269.741
step	174	692865	270.927
step	175	692972	271.441
step	176	697995	273.516
step	177	698711	274.499
step	178	701157	276.184
step	179	701248	276.543
step	180	743190	279.725
step	181	746549	281.738
step	182	769763	284.499
step	183	770086	285.123
step	184	770514	285.794
step	185	833745	289.787
step	186	833798	290.146
step	187	833829	290.474
step	188	833900	291.082
step	189	833900	291.394
step	190	833946	291.753
step	191	833999	292.47
step	192	834102	292.97
step	193	834158	293.313
step	194	837748	295.512
step	195	837797	295.902
step	196	841835	297.353
step	197	860598	300.66
step	198	864572	302.922
step	199	879813	305.434
step	200	914349	309.272
step	201	914349	310.27
step	202	924125	312.61
step	203	924140	313.063
step	204	924727	314.482
step	205	925043	315.169
step	206	925393	315.605
step	207	925402	316.105
step	208	926612	316.947
step	209	926641	317.306
step	210	926645	317.68
step	211	1143685	324.076
step	212	1145975	325.527
step	213	1145979	325.964
step	214	1148069	328.132
step	215	1148070	328.585
step	216	1148078	329.037
step	217	1382625	336.65
step	218	1382667	337.212
step	219	1473242	344.31
step	220	1474229	346.384
step	221	1475942	348.241
step	222	1488689	353.233
step	223	1488966	355.276
step	224	1489960	356.571
step	225	1489996	357.897
step	226	1490981	359.629
step	227	1491209	361.454
step	228	1491390	362.296
step	229	1493605	364.34
step	230	1494054	365.604
step	231	1495935	369.192
step	232	1496003	369.894
step	233	1496003	370.487
step	234	1540475	376.352
step	235	1695035	384.698
step	236	1701161	388.239
step	237	1701168	388.91
step	238	1702946	392.327
step	239	1703014	393.387
step	240	1704811	395.634
step	241	1716400	400.142
step	242	1716401	400.829
step	243	1718807	403.918
step	244	1718915	404.666
step	245	1735989	411.328
step	246	1736004	412.014
step	247	1749975	418.816
step	248	1780017	426.194
step	249	1789256	429.985
step	250	1789520	432.403
step	251	1791424	434.385
step	252	1791427	435.087
step	253	1793723	438.675
step	254	1793775	439.595
step	255	1831806	446.272
step	256	1836954	451.014
step	257	1836968	451.747
step	258	1847965	456.817
step	259	1851127	461.388
step	260	1851995	464.883
step	261	1852114	465.725
step	262	1853967	468.174
step	263	1854025	468.939
step	264	1854029	469.688
step	265	1855558	472.168
step	266	2415499	486.567
step	267	2415505	487.534
step	268	2418252	489.952
step	269	2420264	491.84
step	270	2420301	492.916
step	271	2433821	501.028
step	272	2433965	502.432
step	273	2433966	503.368
step	274	2434382	504.835
step	275	2436846	511.199
step	276	2437335	514.881
step	277	2437518	517.876
step	278	2438213	519.374
step	279	2441519	523.149
step	280	2441519	524.085
step	281	2441575	525.411
step	282	2441575	526.347
step	283	2442343	530.278
step	284	2451697	539.467
step	285	2452857	544.334
step	286	2456067	552.274
step	287	2456099	553.226
step	288	2465706	560.527
step	289	2517261	571.993
step	290	2840686	586.907
step	291	2840919	589.013
step	292	2841936	593.287
step	293	2861659	601.602
step	294	3615073	624.113
step	295	3615084	626.141
step	296	3842873	648.2
step	297	3844846	658.059
step	298	3926124	676.436
step	299	4866959	707.183
step	300	4867099	714.921
step	301	4867101	716.824
step	302	4883023	737.136
step	303	4890321	751.94
step	304	4915713	770.863
step	305	5310313	801.143
step	306	5347721	822.827
step	307	5353768	838.958
step	308	5687522	869.081
step	309	5692274	887.536
step	310	5902959	916.24
step	311	5903060	926.724
step	312	5905292	941.201
step	313	5909555	955.381
step	314	5909555	957.674
step	315	5909555	959.983
step	316	5931046	976.862
step	317	5931065	980.606
step	318	5931123	984.725
step	319	5931159	988.141
step	320	6114094	1023.63
step	321	6197980	1049.48
step	322	6198573	1061.99
step	323	6204949	1074.69
step	324	6533421	1114.32
step	325	6533503	1119.81
step	326	6535118	1132.91
step	327	6535208	1135.98
step	328	6540021	1151.1
step	329	6540159	1157.87
step	330	6540171	1161.24
step	331	6555586	1173.61
step	332	6555678	1182.21
step	333	6555785	1184.97
step	334	7623211	1233.03
step	335	7627376	1249.46
step	336	7627405	1254.34
step	337	7628254	1273.44
step	338	7628269	1276.45
step	339	7628366	1280.58
step	340	7664237	1318.19
step	341	7664237	1321.19
step	342	7664310	1324.2
step	343	7664310	1327.18
step	344	7664760	1332.22
step	345	7664769	1335.48
step	346	7664779	1345.98
step	347	7664794	1351.5
step	348	7664847	1356.85
step	349	7749439	1385.84
step	350	8240002	1431.29
step	351	8244315	1441.93
step	352	8250879	1465.64
step	353	8250953	1480.09
step	354	8250994	1483.74
step	355	8251423	1499.17
step	356	8312949	1531.15
step	357	8314244	1549.79
step	358	8314249	1553.02
step	359	8314249	1559.09
step	360	8366725	1590.26
step	361	8371898	1614.38
step	362	8372033	1619.74
step	363	8372039	1624.72
step	364	8538153	1660.07
step	365	8623814	1697.35
step	366	8658049	1731.7
step	367	8667829	1756.88
step	368	8667997	1763.72
step	369	8669809	1784.81
step	370	8695941	1809.86
step	371	8721787	1842.11
step	372	8721898	1847.25
step	373	8782426	1878.08
step	374	8786496	1901.53
step	375	8786838	1910.12
step	376	8787834	1925.99
step	377	8819971	1964.26
step	378	8891850	2005.19
step	379	8899594	2030.62
step	380	8901099	2035.92
step	381	8901101	2039.48
step	382	8901108	2043.05
step	383	8922819	2072.33
step	384	8923277	2082.36
step	385	8980341	2114.8
step	386	8980341	2118.32
step	387	8983231	2141.52
step	388	8986986	2157.42
step	389	8987044	2161.53
step	390	8989210	2171.85
step	391	8997662	2194.25
step	392	8997665	2199.05
step	393	8999145	2211.28
step	394	9002243	2227.38
step	395	9054409	2265.99
step	396	10095485	2334.2
step	397	10095509	2339.3
step	398	10096029	2360.5
step	399	10097628	2374.83
step	400	10782249	2433.74
step	401	10782439	2440.6
step	402	11031992	2491.1
step	403	11032040	2497.82
step	404	11034301	2514
step	405	11036368	2525.94
step	406	11885748	2601.02
step	407	11886388	2623.12
step	408	11910876	2658.83
step	409	11938091	2701.48
step	410	11951197	2739.81
step	411	11951265	2748.47
step	412	11990123	2790.25
step	413	12027396	2838.38
step	414	12027399	2844.94
step	415	12288670	2906.94
step	416	12288674	2914.71
step	417	12539395	2979.21
step	418	12539993	2994
step	419	13053862	3060.23
step	420	13054435	3090.19
step	421	13080363	3134.95
step	422	13086845	3162.11
step	423	13095763	3186.34
step	424	13098168	3213.12
step	425	13110823	3242.45
step	426	13112965	3271.09
step	427	13113338	3277.36
step	428	13113364	3283.63
step	429	13113455	3289.94
step	430	13113455	3295.04
step	431	13113456	3300.23
step	432	13113563	3306.83
step	433	13121844	3337.81
step	434	13122174	3345.33
step	435	13122176	3350.92
step	436	13122176	3356
step	437	13122475	3364.54
step	438	13122478	3369.64
step	439	13122823	3395.75
step	440	13122823	3400.85
step	441	13123033	3409.92
step	442	13123239	3415.6
step	443	13123269	3420.81
step	444	13123620	3430.99
step	445	13124518	3461.61
step	446	13620542	3537.43
step	447	13692806	3582.58
step	448	13715428	3640.55
step	449	13733659	3680.48
step	450	13735550	3706.71
step	451	13735638	3714.59
step	452	13756106	3762.59
step	453	13798422	3835.95
step	454	13798443	3842.02
step	455	13798545	3849.95
step	456	13805128	3888.25
step	457	13811529	3900.51
step	458	13811529	3905.88
step	459	13811529	3911.23
step	460	13811758	3923.85
step	461	13904503	3976.81
step	462	13915861	4019.35
step	463	13916006	4027.46
step	464	13918270	4062.45
step	465	13918278	4068.58
step	466	13941659	4111.53
step	467	13941659	4119.7
step	468	13941681	4125.96
step	469	13942121	4152.68
step	470	13942140	4158.14
step	471	13942244	4164.34
step	472	13942247	4169.84
step	473	13943805	4193.18
step	474	13945226	4224.05
step	475	13945369	4244.91
step	476	13947208	4265.19
step	477	13949003	4289.09
step	478	13949004	4294.58
step	479	13971906	4351.51
step	480	13972533	4377.15
step	481	13972631	4383.5
step	482	13972632	4388.92
step	483	13973145	4408.96
step	484	14189985	4469.85
step	485	14190009	4476.99
step	486	14190015	4482.72
